,laptop_ID,Company,TypeName,Inches,Ram,Weight,Price_euros,Width,Height,Touchscreen,CPU_Company,CPU_Type,CPU_GHZ,GPU_Company,GPU_Type,Memory_Size,Memory_Type,OpSys_Main,Model
495,43,X542UQ-GO005,Notebook,15.6,8.0,2.3,522.99,1366.0,768.0,0,Intel,i5,2.5GHz,Nvidia,,1TB,HDD,Linux,(i5-7200U/8GB/1TB/GeForce
496,549,Envy,Ultrabook,13.3,8.0,1.34,1145.0,3200.0,1800.0,0,Intel,i7,2.7GHz,Intel,,256GB,SSD,Windows,13-AB020nr
497,192,Swift,Ultrabook,13.3,8.0,1.12,989.0,1920.0,1080.0,0,Intel,i5,1.2GHz,Intel,,256GB,SSD,Windows,7
498,668,Latitude,Notebook,14.0,8.0,1.56,1229.0,1920.0,1080.0,0,Intel,i5,2.4GHz,Intel,,256GB,SSD,Windows,E7470
499,49,Inspiron,Notebook,15.6,4.0,2.3,639.0,1920.0,1080.0,0,Intel,i5,2.5GHz,AMD,,256GB,SSD,Windows,3567
500,755,250,Notebook,15.6,8.0,1.86,539.0,1920.0,1080.0,0,Intel,i3,2GHz,Intel,,256GB,SSD,Windows,G6
501,510,IdeaPad,Notebook,14.0,4.0,2.1,299.0,1366.0,768.0,0,Intel,N3350,1.1GHz,Intel,,500GB,HDD,Windows,320-14IAP
502,523,15-bs190od,Notebook,15.6,4.0,2.04,521.47,1366.0,768.0,1,Intel,i5,1.6GHz,Intel,,1TB,HDD,Windows,(i5-8250U/4GB/1TB/W10)
503,1215,Rog,Gaming,17.3,16.0,4.3,2150.0,1920.0,1080.0,0,Intel,i7,2.6GHz,Nvidia,GTX,512GB,SSD +  1TB HDD,Windows,G752VY-GC229T
504,115,ThinkPad,2 in 1 Convertible,13.3,8.0,1.37,1399.0,1920.0,1080.0,1,Intel,i5,2.5GHz,Intel,,256GB,SSD,Windows,Yoga
505,515,Envy,Ultrabook,13.3,8.0,1.34,1323.0,1920.0,1080.0,0,Intel,i7,2.7GHz,Intel,,512GB,SSD,Windows,13-AB002nv
506,273,Probook,Notebook,17.3,8.0,2.5,1018.0,1920.0,1080.0,0,Intel,i7,1.8GHz,Nvidia,,1TB,HDD,Windows,470
507,187,Satellite,Notebook,15.6,8.0,2.0,793.0,1366.0,768.0,0,Intel,i5,2.5GHz,Intel,,128GB,SSD,Windows,Pro
508,1024,Inspiron,Gaming,15.6,8.0,2.65,949.0,1920.0,1080.0,0,Intel,i5,2.5GHz,Nvidia,GTX,0TB,Hybrid,Windows,7567
509,427,Yoga,2 in 1 Convertible,15.6,16.0,2.0,1899.0,3840.0,2160.0,1,Intel,i7,2.8GHz,Nvidia,GTX,512GB,SSD,Windows,720-15IKB
510,758,Zbook,Workstation,17.3,16.0,3.0,4389.0,1920.0,1080.0,0,Intel,E3,2.9GHz,Nvidia,,256GB,SSD,Windows,17
511,709,IdeaPad,Notebook,15.6,4.0,2.2,399.0,1920.0,1080.0,0,AMD,A9,2.9GHz,AMD,,256GB,SSD,Windows,320-15AST
512,1125,EliteBook,Notebook,13.3,8.0,1.16,1699.0,3200.0,1800.0,1,Intel,M 6,1.1GHz,Intel,,256GB,SSD,Windows,1030
513,795,GL62M,Gaming,15.6,8.0,2.2,1089.0,1920.0,1080.0,0,Intel,i5,2.5GHz,Nvidia,GTX,128GB,SSD +  1TB HDD,Windows,(i5-7300HQ/8GB/1TB
514,1228,MacBook,Ultrabook,12.0,8.0,0.92,1279.0,2304.0,1440.0,0,Intel,M 1,1.2GHz,Intel,,512GB,Flash Storage,Mac,"12"""
515,927,Aspire,Notebook,15.6,4.0,2.4,499.0,1920.0,1080.0,0,Intel,i3,2.4GHz,Intel,,1TB,HDD,Windows,E5-575
516,455,GV62,Gaming,15.6,8.0,2.2,1027.74,1920.0,1080.0,0,Intel,i5,2.5GHz,Nvidia,GTX,256GB,SSD,Windows,7RD-1686NL
517,525,Probook,Notebook,15.6,8.0,2.04,889.0,1920.0,1080.0,0,Intel,i5,2.5GHz,Nvidia,,256GB,SSD,Windows,450
518,967,Chromebook,2 in 1 Convertible,12.5,8.0,1.2,1159.0,1920.0,1080.0,0,Intel,M7,1.2GHz,Intel,,64GB,Flash Storage,Chrome,Flip
519,1084,MacBook,Ultrabook,12.0,8.0,0.92,1300.0,2304.0,1440.0,0,Intel,M 1,1.1GHz,Intel,,256GB,Flash Storage,Mac,"12"""
520,1064,ThinkPad,Notebook,14.0,16.0,1.1,2620.0,2560.0,1440.0,0,Intel,i7,2.6GHz,Intel,,256GB,SSD,Windows,X1
521,716,Thinkpad,Notebook,14.0,8.0,1.8,1191.0,1920.0,1080.0,0,Intel,i5,2.3GHz,Intel,,256GB,SSD,Windows,T460p
522,1260,Aspire,Notebook,15.6,4.0,2.4,361.8,1366.0,768.0,0,Intel,i3,2.0GHz,Intel,,500GB,HDD,Linux,ES1-572
523,752,Thinkpad,Workstation,15.6,16.0,2.5,3299.0,3840.0,2160.0,0,Intel,i7,2.8GHz,Nvidia,,1TB,SSD,Windows,P51s
524,354,VivoBook,2 in 1 Convertible,11.6,4.0,1.5,375.0,1366.0,768.0,1,Intel,N3350,1.1GHz,Intel,,32GB,Flash Storage,Windows,Flip
525,751,Flex,2 in 1 Convertible,14.0,8.0,1.7,999.0,1920.0,1080.0,1,Intel,i5,2.5GHz,Intel,,256GB,SSD,Windows,5
526,1287,X556UJ-XO044T,Notebook,15.6,4.0,2.2,720.32,1366.0,768.0,0,Intel,i7,2.5GHz,Nvidia,,500GB,HDD,Windows,(i7-6500U/4GB/500GB/GeForce
527,911,Latitude,Notebook,15.6,8.0,1.9,935.0,1920.0,1080.0,0,Intel,i5,2.6GHz,Intel,,500GB,HDD,Windows,5580
528,722,Latitude,Notebook,15.6,16.0,1.93,1426.66,1920.0,1080.0,0,Intel,i5,2.6GHz,Intel,,512GB,SSD,Windows,5580
529,671,15-ay047nv,Notebook,15.6,6.0,2.04,539.0,1920.0,1080.0,0,Intel,i3,2GHz,AMD,,1TB,HDD,Windows,(i3-6006U/6GB/1TB/Radeon
530,466,17-BS092ND,Notebook,17.3,8.0,2.5,639.9,1600.0,900.0,0,Intel,i3,2GHz,Intel,,256GB,SSD,Windows,(i3-6006U/8GB/256GB/W10)
531,517,XPS,Ultrabook,13.3,8.0,1.29,899.0,1920.0,1080.0,1,Intel,i5,2.5GHz,Intel,,128GB,SSD,Windows,13
532,513,ZenBook,Notebook,15.6,8.0,2.0,1224.0,1920.0,1080.0,0,Intel,i7,2.7GHz,Intel,,256GB,SSD +  1TB HDD,Windows,UX510UX-CN211T
533,1231,Inspiron,2 in 1 Convertible,15.6,8.0,2.191,999.0,1920.0,1080.0,1,Intel,i5,2.5GHz,Intel,,256GB,SSD,Windows,7579
534,533,IdeaPad,Notebook,15.6,4.0,2.2,799.0,1920.0,1080.0,0,Intel,i7,2.7GHz,Nvidia,,1TB,HDD,Windows,320-15IKB
535,635,Q304UA-BHI5T11,2 in 1 Convertible,13.3,6.0,1.5,639.01,1920.0,1080.0,1,Intel,i5,2.5GHz,Intel,,1TB,HDD,Windows,(i5-7200U/6GB/1TB/FHD/W10)
536,1256,GL62,Gaming,15.6,8.0,2.3,1169.0,1920.0,1080.0,0,Intel,i7,2.6GHz,Nvidia,GTX,128GB,SSD +  1TB HDD,Windows,6QF
537,754,Notebook,Ultrabook,13.3,16.0,0.81,1649.0,1920.0,1080.0,0,Intel,i7,2.7GHz,Intel,,256GB,SSD,Windows,9
538,27,MacBook,Ultrabook,13.3,8.0,1.35,1099.0,1440.0,900.0,0,Intel,i5,1.6GHz,Intel,,128GB,Flash Storage,Mac,Air
539,670,IdeaPad,Notebook,15.6,4.0,2.2,535.0,1920.0,1080.0,0,Intel,i5,2.3GHz,Intel,,500GB,HDD,Windows,320-15ISK
540,257,X505BP-BR019T,Notebook,15.6,4.0,1.68,469.0,1366.0,768.0,0,AMD,A9,3GHz,AMD,,1TB,HDD,Windows,(A9-9420/4GB/1TB/Radeon
541,1046,GL72M,Gaming,17.3,8.0,2.7,1191.8,1920.0,1080.0,0,Intel,i7,2.8GHz,Nvidia,GTX,128GB,SSD +  1TB HDD,Windows,7RDX
542,733,V310-15IKB,Notebook,15.6,4.0,1.9,489.9,1366.0,768.0,0,Intel,i5,2.5GHz,Intel,,1TB,HDD,No,(i5-7200U/4GB/1TB/No
543,134,Inspiron,Notebook,15.6,4.0,2.2,449.0,1920.0,1080.0,0,Intel,i3,2GHz,AMD,,1TB,HDD,Windows,3567
544,532,ThinkPad,Notebook,14.0,8.0,2.02,1340.0,1920.0,1080.0,0,Intel,i5,2.3GHz,Intel,,256GB,SSD,Windows,L470
545,773,Latitude,Notebook,13.3,4.0,1.65,849.0,1366.0,768.0,0,Intel,i3,2GHz,Intel,,500GB,HDD,Windows,3380
546,840,Thinkpad,Ultrabook,14.0,16.0,1.1,2099.0,2560.0,1440.0,0,Intel,i7,2.6GHz,Intel,,512GB,SSD,Windows,X1
547,571,FX553VD-DM627T,Notebook,15.6,8.0,2.5,839.0,1920.0,1080.0,0,Intel,i5,2.5GHz,Nvidia,GTX,128GB,SSD +  1TB HDD,Windows,(i5-7300HQ/8GB/1TB
548,805,R417NA-RS01,Notebook,14.0,4.0,1.63,299.0,1366.0,768.0,0,Intel,N3350,1.1GHz,Intel,,32GB,Flash Storage,Windows,(N3350/4GB/32GB/W10)
549,1036,Spectre,Notebook,13.3,8.0,1.11,1149.0,1920.0,1080.0,0,Intel,i5,2.5GHz,Intel,,256GB,SSD,Windows,13-V100nv
550,1257,ThinkPad,Notebook,13.3,16.0,1.4,1499.0,1920.0,1080.0,0,Intel,i7,2.7GHz,Intel,,512GB,SSD,Windows,13
551,298,XPS,Notebook,15.6,8.0,2.0,1829.0,1920.0,1080.0,0,Intel,i7,2.8GHz,Nvidia,GTX,256GB,SSD,Windows,15
552,680,Yoga,2 in 1 Convertible,13.3,8.0,1.3,1034.0,1920.0,1080.0,1,Intel,i5,2.5GHz,Intel,,256GB,SSD,Windows,720-13IKB
553,170,Aspire,Notebook,15.6,4.0,2.1,363.51,1366.0,768.0,0,Intel,N4200,1.1GHz,Intel,,1TB,HDD,Windows,3
554,1092,GT72VR,Gaming,17.3,16.0,3.78,2499.0,1920.0,1080.0,0,Intel,i7,2.8GHz,Nvidia,GTX,256GB,SSD +  1TB HDD,Windows,Dominator
555,144,ThinkPad,Notebook,14.0,8.0,1.75,1116.02,1920.0,1080.0,0,Intel,i5,1.6GHz,AMD,RX 550,256GB,SSD,Windows,E480
556,1030,ProBook,Notebook,15.6,4.0,2.04,769.99,1366.0,768.0,0,Intel,i3,2.4GHz,Intel,,256GB,SSD,Windows,450
557,384,VivoBook,Notebook,14.0,4.0,1.5,286.0,1366.0,768.0,0,Intel,N3350,1.1GHz,Intel,,32GB,Flash Storage,Windows,E403NA
558,1115,Latitude,Ultrabook,12.5,4.0,1.5,1135.15,1366.0,768.0,0,Intel,i3,2.3GHz,Intel,,500GB,HDD,Windows,E5270
559,1315,X556UJ-XO044T,Notebook,15.6,4.0,2.2,720.32,1366.0,768.0,0,Intel,i7,2.5GHz,Nvidia,,500GB,HDD,Windows,(i7-6500U/4GB/500GB/GeForce
560,996,IdeaPad,Notebook,15.6,6.0,2.2,549.0,1920.0,1080.0,0,AMD,A12,3.6GHz,AMD,,256GB,SSD,Windows,320-15ABR
561,336,GL72M,Gaming,17.3,8.0,2.7,1199.0,1920.0,1080.0,0,Intel,i7,2.8GHz,Nvidia,GTX,256GB,SSD +  1TB HDD,Windows,7REX
562,1113,250,Notebook,15.6,4.0,1.96,500.0,1366.0,768.0,0,Intel,N3710,1.6GHz,Intel,,1TB,HDD,Windows,G5
563,358,GP72MVR,Gaming,17.3,8.0,2.7,1409.0,1920.0,1080.0,0,Intel,i7,2.8GHz,Nvidia,GTX,128GB,SSD +  1TB HDD,Windows,7RFX
564,62,Vostro,Ultrabook,14.0,8.0,1.7,879.0,1920.0,1080.0,0,Intel,i5,1.6GHz,Intel,,256GB,SSD,Windows,5471
565,57,15-bs002nv,Notebook,15.6,4.0,1.91,439.0,1920.0,1080.0,0,Intel,i3,2GHz,Intel,,128GB,SSD,Windows,(i3-6006U/4GB/128GB/FHD/W10)
566,1298,Pavilion,Notebook,15.6,6.0,2.04,549.99,1920.0,1080.0,0,AMD,A9,2.9GHz,AMD,,0TB,Hybrid,Windows,15-AW003nv
567,140,FX753VD-GC086T,Gaming,17.3,8.0,3.0,938.0,1920.0,1080.0,0,Intel,i5,2.5GHz,Nvidia,GTX,128GB,SSD +  1TB HDD,Windows,(i5-7300HQ/8GB/1TB
568,642,X541NA-GO414T,Notebook,15.6,8.0,2.0,399.0,1366.0,768.0,0,Intel,N3350,1.1GHz,Intel,,1TB,HDD,Windows,(N3350/8GB/1TB/W10)
569,1019,EliteBook,Notebook,14.0,4.0,1.48,1099.99,1366.0,768.0,0,Intel,i5,2.4GHz,Intel,,256GB,SSD,Windows,840
570,410,Aspire,Notebook,15.6,8.0,2.5,879.0,1920.0,1080.0,0,Intel,i7,2.8GHz,Nvidia,GTX,256GB,SSD,Linux,7
571,748,Inspiron,Notebook,15.6,8.0,2.0,1207.0,1920.0,1080.0,0,Intel,i7,2.7GHz,Nvidia,,128GB,SSD +  1TB HDD,Windows,7560
572,39,250,Notebook,15.6,4.0,1.86,488.69,1366.0,768.0,0,Intel,i5,2.5GHz,Intel,,1TB,HDD,Windows,G6
573,263,GT73EVR,Gaming,17.3,16.0,4.14,2499.0,1920.0,1080.0,0,Intel,i7,2.8GHz,Nvidia,GTX,512GB,SSD +  1TB HDD,Windows,7RE
574,423,Latitude,Notebook,13.3,4.0,1.65,689.0,1366.0,768.0,0,Intel,i3,2GHz,Intel,,128GB,SSD,Windows,3380
575,614,IdeaPad,Notebook,15.6,6.0,2.4,564.0,1920.0,1080.0,0,Intel,i5,2.5GHz,Intel,,1TB,HDD,Windows,310-15IKB
576,1199,IdeaPad,Ultrabook,15.6,6.0,1.54,831.0,1920.0,1080.0,0,Intel,i7,2.7GHz,Nvidia,,256GB,SSD,Windows,310-15IKB
577,285,IdeaPad,Notebook,17.3,6.0,2.8,859.0,1600.0,900.0,0,Intel,i7,2.7GHz,Nvidia,,128GB,SSD +  1TB HDD,Windows,320-17IKB
578,347,IdeaPad,Notebook,15.6,12.0,2.2,899.0,1920.0,1080.0,0,AMD,A12,3.6GHz,AMD,,2TB,HDD,Windows,320-15ABR
579,552,ProBook,Notebook,15.6,4.0,2.1,705.5,1920.0,1080.0,0,Intel,i3,2.4GHz,Intel,,128GB,SSD,Windows,450
580,1241,Latitude,Ultrabook,12.5,8.0,1.26,1713.37,1920.0,1080.0,1,Intel,i5,2.4GHz,Intel,,256GB,SSD,Windows,E7270
581,269,Inspiron,Notebook,15.6,8.0,2.24,565.0,1920.0,1080.0,0,Intel,i5,2.5GHz,AMD,,1TB,HDD,Windows,3567
582,564,IdeaPad,Notebook,17.3,6.0,2.8,949.0,1600.0,900.0,0,Intel,i7,2.7GHz,Nvidia,,128GB,SSD +  1TB HDD,Windows,320-17IKB
583,81,ProBook,Notebook,17.3,8.0,2.5,977.0,1920.0,1080.0,0,Intel,i5,1.6GHz,Nvidia,,128GB,SSD +  1TB HDD,Windows,470
584,743,V310-15IKB,Notebook,15.6,4.0,1.85,779.0,1920.0,1080.0,0,Intel,i7,2.7GHz,Intel,,1TB,HDD,Windows,(i7-7500U/4GB/1TB/FHD/W10)
585,781,Tecra,Notebook,14.0,4.0,1.75,1020.0,1366.0,768.0,0,Intel,i5,2.3GHz,Intel,,128GB,SSD,Windows,A40-C-1E5
586,1280,Inspiron,Notebook,15.6,6.0,2.3,459.0,1366.0,768.0,0,Intel,i3,2.4GHz,Intel,,1TB,HDD,Windows,3567
587,596,ROG,Gaming,17.3,8.0,2.73,1770.0,1920.0,1080.0,0,Intel,i5,2.5GHz,Nvidia,GTX,128GB,SSD +  1TB HDD,Windows,Strix
588,986,Alienware,Gaming,17.3,32.0,4.42,2800.0,1920.0,1080.0,0,Intel,i7,2.6GHz,Nvidia,GTX,256GB,SSD +  1TB HDD,Windows,17
589,277,Inspiron,Notebook,15.6,8.0,2.14,735.07,1920.0,1080.0,0,Intel,i7,1.8GHz,AMD,,256GB,SSD,Linux,3576
590,306,Rog,Gaming,17.3,16.0,2.9,2122.0,1920.0,1080.0,0,Intel,i7,2.8GHz,Nvidia,GTX,256GB,SSD +  1TB HDD,Windows,GL702VS-GC095T
591,480,Latitude,Ultrabook,13.3,8.0,1.42,1841.85,1920.0,1080.0,1,Intel,i5,1.6GHz,Intel,,256GB,SSD,Windows,7390
592,885,Notebook,Ultrabook,15.0,16.0,1.23,1849.0,1920.0,1080.0,0,Intel,i7,2.7GHz,Nvidia,,256GB,SSD,Windows,9
593,857,ZenBook,Ultrabook,13.3,8.0,1.45,1026.0,1920.0,1080.0,0,Intel,i5,2.3GHz,Nvidia,,512GB,SSD,Windows,UX310UQ-GL026T
594,1014,Nitro,Gaming,15.6,8.0,2.7,1260.0,1920.0,1080.0,0,Intel,i7,2.8GHz,Nvidia,GTX,128GB,SSD +  1TB HDD,Windows,5
595,823,Vostro,Notebook,15.6,8.0,2.18,789.81,1920.0,1080.0,0,Intel,i5,2.5GHz,AMD,,256GB,SSD,Windows,3568
596,737,15-BW037na,Notebook,15.6,4.0,2.1,489.0,1920.0,1080.0,0,AMD,A9,3GHz,AMD,,1TB,HDD,Windows,(A9-9420/4GB/1TB/Radeon
597,731,Alienware,Gaming,17.3,32.0,4.36,3659.4,3840.0,2160.0,0,Intel,i7,2.8GHz,Nvidia,GTX,1TB,SSD +  1TB HDD,Windows,17
598,631,EliteBook,Notebook,15.6,4.0,1.88,932.0,1366.0,768.0,0,Intel,i5,2.3GHz,Intel,,500GB,HDD,Windows,850
599,932,Inspiron,Gaming,15.6,16.0,2.6,1349.0,1920.0,1080.0,0,Intel,i7,2.8GHz,Nvidia,GTX,128GB,SSD +  1TB HDD,Windows,7567
600,60,X541UA-DM1897,Notebook,15.6,4.0,2.0,415.0,1920.0,1080.0,0,Intel,i3,2GHz,Intel,,256GB,SSD,Linux,(i3-6006U/4GB/256GB/FHD/Linux)
601,1265,Rog,Gaming,15.6,16.0,2.34,2325.0,1920.0,1080.0,0,Intel,i7,2.6GHz,Nvidia,GTX,256GB,SSD +  1TB HDD,Windows,GL502VS
602,341,EliteBook,Notebook,14.0,8.0,1.48,1268.0,1920.0,1080.0,0,Intel,i5,2.6GHz,Intel,,256GB,SSD,Windows,840
603,586,Inspiron,Notebook,15.6,8.0,2.2,749.01,1920.0,1080.0,0,Intel,i7,2.7GHz,AMD,,256GB,SSD,Linux,3567
604,535,Inspiron,Notebook,15.6,4.0,2.3,585.0,1920.0,1080.0,0,Intel,i5,2.5GHz,AMD,,500GB,HDD,Windows,3567
605,836,Latitude,Notebook,14.0,4.0,1.76,585.0,1366.0,768.0,0,Intel,i3,2GHz,Intel,,500GB,HDD,Windows,3480
606,905,GS73VR,Gaming,17.3,16.0,2.43,2649.0,3840.0,2160.0,0,Intel,i7,2.6GHz,Nvidia,GTX,512GB,SSD +  2TB HDD,Windows,Stealth
607,20,XPS,Ultrabook,13.3,8.0,1.22,979.0,1920.0,1080.0,1,Intel,i5,1.6GHz,Intel,,128GB,SSD,Windows,13
608,413,Portege,Ultrabook,13.3,16.0,1.2,1747.0,1920.0,1080.0,0,Intel,i7,2.5GHz,Intel,,512GB,SSD,Windows,Z30-C-16P
609,792,IdeaPad,Notebook,15.6,8.0,2.2,329.0,1366.0,768.0,0,Intel,N3710,1.6GHz,Intel,,1TB,HDD,No,110-15IBR
610,124,GS63VR,Gaming,15.6,16.0,1.8,2241.5,1920.0,1080.0,0,Intel,i7,2.8GHz,Nvidia,GTX,256GB,SSD +  2TB HDD,Windows,7RG
611,1128,Spectre,Ultrabook,13.3,8.0,1.16,1969.0,1920.0,1080.0,0,Intel,i7,2.5GHz,Intel,,512GB,SSD,Windows,Pro
612,299,V330-15IKB,Notebook,15.6,8.0,2.05,739.0,1920.0,1080.0,0,Intel,i5,1.6GHz,Intel,,256GB,SSD,Windows,(i5-8250U/8GB/256GB/FHD/W10)
613,226,Yoga,2 in 1 Convertible,14.0,8.0,1.74,899.0,1920.0,1080.0,0,Intel,i5,1.6GHz,Intel,,256GB,SSD,Windows,520-14IKB
614,392,Ideapad,Notebook,13.3,4.0,1.5,549.0,1920.0,1080.0,0,Intel,i3,2.4GHz,Intel,,128GB,SSD,Windows,510S-13IKB
615,459,ProBook,Workstation,15.6,8.0,2.31,1534.0,1920.0,1080.0,0,Intel,i7,2.9GHz,Intel,,512GB,SSD,Windows,650
616,1116,Latitude,Ultrabook,12.5,4.0,1.5,1166.97,1366.0,768.0,0,Intel,i3,2.3GHz,Intel,,128GB,SSD,Windows,E5270
617,218,IdeaPad,Notebook,15.6,8.0,2.2,549.0,1920.0,1080.0,0,Intel,i5,2.5GHz,Intel,,256GB,SSD,No,320-15IKBN
618,419,15-BS028nv,Notebook,15.6,4.0,2.1,469.0,1920.0,1080.0,0,Intel,i3,2GHz,AMD,,1TB,HDD,Windows,(i3-6006U/4GB/1TB/Radeon
619,604,Thinkpad,Notebook,14.0,8.0,1.7,1474.0,1920.0,1080.0,0,Intel,i5,2.5GHz,Intel,,256GB,SSD,Windows,T470p
620,939,Latitude,Notebook,15.6,4.0,1.95,729.9,1366.0,768.0,0,Intel,i5,2.3GHz,Intel,,500GB,HDD,Windows,3580
621,246,VivoBook,Notebook,17.3,8.0,2.1,1145.0,1920.0,1080.0,0,Intel,i7,1.8GHz,Nvidia,,128GB,SSD +  1TB HDD,Windows,Pro
622,444,Pixelbook,Ultrabook,12.3,16.0,1.1,2199.0,2400.0,1600.0,1,Intel,i7,1.3GHz,Intel,,512GB,SSD,Chrome,(Core
623,1081,ROG,Gaming,17.3,64.0,3.58,3975.0,1920.0,1080.0,0,Intel,i7,2.7GHz,Nvidia,GTX,1TB,SSD,Windows,G701VO
624,880,Precision,Workstation,15.6,8.0,2.23,1778.0,1920.0,1080.0,0,Intel,i7,2.8GHz,Nvidia,,1TB,HDD,Windows,3520
625,408,FX753VD-GC461T,Gaming,17.3,16.0,2.9,1529.0,1920.0,1080.0,0,Intel,i7,2.8GHz,Nvidia,GTX,256GB,SSD +  1TB HDD,Windows,(i7-7700HQ/16GB/1TB
626,186,Yoga,2 in 1 Convertible,13.9,16.0,1.4,1849.0,3840.0,2160.0,1,Intel,i7,1.8GHz,Intel,,512GB,SSD,Windows,920-13IKB
627,256,ROG,Gaming,17.3,16.0,4.3,1799.0,1920.0,1080.0,0,Intel,i7,2.8GHz,Nvidia,GTX,256GB,SSD +  1TB HDD,Windows,G752VSK-GC493T
628,553,ThinkPad,Notebook,14.0,4.0,1.87,785.0,1920.0,1080.0,0,Intel,i5,2.5GHz,Intel,,500GB,HDD,Windows,E470
629,1286,Stream,Netbook,11.6,2.0,1.17,209.0,1366.0,768.0,0,Intel,N3060,1.6GHz,Intel,,32GB,Flash Storage,Windows,11-Y000na
630,982,Alienware,Gaming,17.3,32.0,4.42,3149.0,1920.0,1080.0,0,Intel,i7,2.8GHz,Nvidia,GTX,256GB,SSD +  1TB HDD,Windows,17
631,1109,Elitebook,Netbook,12.5,4.0,2.4,1599.0,1366.0,768.0,0,Intel,i5,2.3GHz,Intel,,128GB,SSD,Windows,820
632,1294,Inspiron,Notebook,15.6,6.0,2.3,459.0,1366.0,768.0,0,Intel,i3,2.4GHz,Intel,,1TB,HDD,Windows,3567
633,1006,V110-15IAP,Notebook,15.6,4.0,1.9,270.62,1366.0,768.0,0,Intel,N3350,1.1GHz,Intel,,128GB,SSD,No,(N3350/4GB/128GB/No
634,768,Aspire,Notebook,15.6,4.0,2.1,599.0,1366.0,768.0,0,Intel,i5,2.5GHz,Intel,,256GB,SSD,Windows,3
635,1279,ZenBook,Ultrabook,13.3,8.0,1.2,729.0,1920.0,1080.0,0,Intel,M 6,0.9GHz,Intel,,512GB,SSD,Windows,UX305CA-UBM1
636,38,Inspiron,Notebook,17.3,8.0,2.8,979.0,1920.0,1080.0,0,Intel,i5,1.6GHz,AMD,,128GB,SSD +  1TB HDD,Windows,5770
637,403,ThinkPad,Notebook,15.6,8.0,2.1,1229.56,1920.0,1080.0,0,Intel,i7,1.8GHz,AMD,RX 550,256GB,SSD,Windows,E580
638,174,MateBook,Ultrabook,13.0,8.0,1.05,1349.0,2160.0,1440.0,0,Intel,i5,2.5GHz,Intel,,256GB,SSD,Windows,X
639,685,Chromebook,2 in 1 Convertible,11.6,8.0,1.4,495.0,1366.0,768.0,1,Intel,N3350,1.1GHz,Intel,,64GB,Flash Storage,Chrome,X360
640,1251,GE72VR,Gaming,17.3,16.0,2.7,1598.0,1920.0,1080.0,0,Intel,i7,2.8GHz,Nvidia,GTX,256GB,SSD +  1TB HDD,Windows,Apache
641,76,Aspire,Notebook,14.0,8.0,2.1,389.0,1366.0,768.0,0,Intel,i3,2GHz,Intel,,1TB,HDD,Windows,E5-475
642,1250,Inspiron,Notebook,15.6,8.0,2.3,469.01,1366.0,768.0,1,Intel,i3,2.4GHz,Intel,,1TB,HDD,Windows,3567
643,193,Inspiron,Notebook,17.3,8.0,2.8,1085.0,1920.0,1080.0,0,Intel,i7,1.8GHz,AMD,,128GB,SSD +  1TB HDD,Windows,5770
644,237,Legion,Gaming,15.6,16.0,3.2,1499.0,1920.0,1080.0,0,Intel,i7,2.8GHz,Nvidia,GTX,256GB,SSD +  1TB HDD,Windows,Y720-15IKB
645,191,Legion,Gaming,15.6,8.0,2.4,779.0,1920.0,1080.0,0,Intel,i5,2.5GHz,Nvidia,GTX,256GB,SSD,No,Y520-15IKBN
646,893,VivoBook,Notebook,14.1,4.0,1.65,348.0,1366.0,768.0,0,Intel,N3350,1.1GHz,Intel,,32GB,Flash Storage,Windows,L402NA
647,311,EliteBook,2 in 1 Convertible,13.3,16.0,1.28,1975.0,1920.0,1080.0,1,Intel,i7,2.8GHz,Intel,,256GB,SSD,Windows,x360
648,1271,ThinkPad,Notebook,14.0,8.0,1.9,1072.0,1920.0,1080.0,0,Intel,i5,2.3GHz,Intel,,256GB,SSD,Windows,L460
649,1069,ProBook,Notebook,15.6,4.0,2.31,705.15,1366.0,768.0,0,Intel,i3,2.3GHz,Intel,,500GB,HDD,Windows,650
650,706,Portege,Ultrabook,13.3,16.0,1.36,1877.0,1920.0,1080.0,1,Intel,i7,2.5GHz,Intel,,512GB,SSD,Windows,Z30T-C-133
651,545,Omen,Gaming,17.3,12.0,2.62,1799.0,1920.0,1080.0,0,Intel,i7,2.8GHz,Nvidia,GTX,1TB,HDD,Windows,15-ce006nv
652,1132,Blade,Ultrabook,12.5,8.0,1.25,1029.0,3840.0,2160.0,1,Intel,i7,2.5GHz,Intel,,256GB,SSD,Windows,Stealth
653,816,15-ba043na,Notebook,15.6,8.0,2.04,629.0,1366.0,768.0,0,AMD,A12,2.5GHz,AMD,,2TB,HDD,Windows,(A12-9700P/8GB/2TB/W10)
654,243,ROG,Gaming,17.3,32.0,4.7,3890.0,1920.0,1080.0,0,Intel,i7,2.9GHz,Nvidia,GTX,512GB,SSD +  1TB HDD,Windows,G703VI-E5062T
655,925,IdeaPad,Notebook,15.6,6.0,2.2,789.0,1920.0,1080.0,0,Intel,i7,2.7GHz,Nvidia,,256GB,SSD,Windows,510-15IKB
656,1121,GE72,Gaming,17.3,8.0,2.9,1511.19,1920.0,1080.0,0,Intel,i7,2.6GHz,Nvidia,GTX,128GB,SSD +  1TB HDD,Windows,Apache
657,61,Inspiron,Notebook,17.3,16.0,2.8,1299.0,1920.0,1080.0,0,Intel,i7,1.8GHz,AMD,,256GB,SSD +  2TB HDD,Windows,5770
